"UHAWAII_ID"	"PSMSL_ID"	"Site"	"Basin"	"Lat"	"Lon"	"Region"	"GPD_Record_Start"	"GPD_Record_End"	"Annual_Trend"	"Trend_Start"	"Trend_End"	"Lambda"	"Q99"	"Shape50"	"Shape5"	"Shape95"	"Scale50"	"Scale5"	"Scale95"	"Vshape"	"Vscale"	"Vscaleshape"
"742a"	"74200000"	"Woods Hole,MA"	"atlantic"	41.58	-70.72	"USA"	1957	2016	2.81832852444608	1957	2016	2.81666666666667	0.414087736873758	0.0103096186998225	-0.138475589191839	0.159094826591484	0.148289048612801	0.116883272852886	0.179694824372716	0.005762664425325	0.000256757340666699	-0.000845304404044482
"747a"	"74700000"	"Lewes,DE"	"atlantic"	38.92	-75.15	"USA"	1957	2016	3.70547377646752	1957	2016	2.56666666666667	0.538286589119786	0.161448115176805	-0.0477270493918222	0.370623279745433	0.124356512652293	0.0919219591320261	0.156791066172561	0.0113900087218444	0.000273854363970247	-0.00126478925043065
"293a"	"29300000"	"Lerwick"	"atlantic"	60.2	-1.2	"United Kingdom"	1959	2016	0.21662930083084	1959	2016	1.93098890724569	0.550555618835523	-0.210379718094533	-0.39096861823272	-0.0297908179563453	0.123983516772223	0.0922851207693648	0.155681912775081	0.00848957450160234	0.000261564253595838	-0.00123633412769608
"285a"	"28500000"	"Buenos Aires"	"atlantic"	-34.67	-58.5	"Argentina"	1905	1961	1.37315270935961	1905	1961	2.92985974350353	1.28693378345396	0.125976987885247	-0.0407530836659743	0.292707059436468	0.205430538747631	0.159297369755028	0.251563707740234	0.00723655206447124	0.000554026316730243	-0.00131204861955259
"274a"	"27400000"	"Churchill"	"atlantic"	58.77	-94.18	"Canada"	1961	2016	-10.3825442231375	1961	2016	2.125	0.810588249405044	-0.0332510925781415	-0.232215695495323	0.16571351033904	0.162347759640417	0.118840781734393	0.205854737546441	0.010305177033458	0.000492744349182754	-0.001716705549664
"767a"	"76700000"	"Galveston,P.Pier"	"atlantic"	29.32	-94.85	"USA"	1957	2011	6.05408663269304	1957	2011	2.09098715651135	0.503094733056355	0.386760212552239	0.14234640518311	0.631174019921368	0.10997472983613	0.0773298530453644	0.142619606626896	0.0155508914766603	0.000277417520381419	-0.00119706213877611
"281a"	"28100000"	"Cananeia-A"	"atlantic"	-25.02	-48	"Brazil"	1954	2006	4.22978741569198	1954	2006	2.79248889348073	0.586889475749322	0.14097921733644	0.0108347514727411	0.271123683200138	0.0879846467948986	0.0698773493268057	0.106091944262991	0.00440915360167441	8.53514867403314e-05	-0.000292264304469109
"743a"	"74300000"	"Nantucket,MA"	"atlantic"	41.3	-70.22	"USA"	1965	2016	3.6232807624011	1965	2016	2.59615384615385	0.40423875965548	0.35096226042278	0.155240149394946	0.546684371450614	0.091580639936042	0.0685547205784421	0.114606559293642	0.00997203055746152	0.000138018650468545	-0.000591305317853974
"746a"	"74600000"	"Cape May,NJ"	"atlantic"	38.98	-75.05	"USA"	1965	2016	4.80499341699986	1965	2016	2.5	0.485845512055511	-0.0768350384255209	-0.280725048916996	0.127054972065954	0.142197816983844	0.104328501668078	0.180067132299609	0.010821705585979	0.000373317822583283	-0.00161615644406812
"757a"	"75700000"	"Naples,FL"	"atlantic"	26.25	-81.87	"USA"	1965	2016	2.69162469051482	1965	2016	2.36538461538462	0.326030520628271	0.218054863239868	-0.0117551894664485	0.447864915946185	0.0786734515789913	0.0560771034801467	0.101269799677836	0.0137480740494668	0.000132916938912259	-0.000911331005431621
"280a"	"28000000"	"Ilha Fiscal,RJ"	"atlantic"	-23.02	-43.3	"Brazil"	1963	2013	2.22538168699105	1963	2013	2.03918831866008	0.531138815480418	-0.0153997001015097	-0.141633800246057	0.110834400043037	0.101647184986161	0.0782848557204998	0.125009514251823	0.00414817619636077	0.000142081030721181	-0.000436266353013486
"819a"	"81900000"	"Goteborg-Torsh."	"atlantic"	57.7	11.85	"Sweden"	1967	2014	0.377081406105446	1967	2014	2.20833333333333	0.65507260950459	-0.0801661890610736	-0.281135752079775	0.120803373957627	0.170556328676184	0.123419852183608	0.217692805168761	0.0105139133712306	0.000578386368263539	-0.00191168605669585
"208a"	"20800000"	"Vigo"	"atlantic"	42.23	-8.73	"Spain"	1943	1990	2.4688992618324	1943	1990	2	0.811774784104809	0.0286472040383374	-0.19682960790339	0.254124015980065	0.091853199985381	0.0641810319067509	0.119525368064011	0.0132345015517357	0.000199338043674145	-0.00118703331132828
"209a"	"20900000"	"Cascais"	"atlantic"	38.77	-9.42	"Portugal"	1959	2005	0.484373977889701	1959	2005	1.78720801537834	0.682332009543986	-0.256642080485836	-0.47451717908452	-0.0387669818871521	0.121789803543277	0.0852223131019255	0.158357293984628	0.0123571697121066	0.000348092071161835	-0.0017814703634527
"803a"	"80300000"	"Rorvik"	"atlantic"	64.87	11.25	"Norway"	1969	2014	-0.738962909614687	1969	2014	2.19571751681448	0.707654787022611	0.10718356013171	-0.096470376919115	0.310837497182535	0.125192592343787	0.0899945093122535	0.160390675375321	0.0107966603345776	0.000322509001637787	-0.00120436202805007
"834a"	"83400000"	"Malin Head"	"atlantic"	55.37	-7.33	"Ireland"	1958	2001	-1.26180799968889	1958	2001	2.20454545454545	0.911843423696344	-0.0830264544725813	-0.245563739316159	0.0795108303709967	0.132501978160605	0.0985323882068539	0.166471568114356	0.00687717093881246	0.000300389278002853	-0.00101511017963632
"265a"	"26500000"	"Cartagena"	"atlantic"	10.38	-75.53	"Colombia"	1951	1993	5.32340765829334	1951	1993	1.44183751432574	0.173466215354999	-0.127038114834269	-0.331353084537083	0.0772768548685453	0.0334784919796002	0.0227807918176265	0.0441761921415738	0.0108668630312478	2.97909711120665e-05	-0.000422864610165206
"749a"	"74900000"	"Chesapeake BBT"	"atlantic"	36.97	-76.23	"USA"	1975	2016	5.83040272263191	1975	2016	2.28563978880125	0.541184753388756	-0.0307776585580399	-0.248684421778578	0.187129104662498	0.173025080037216	0.121859943388621	0.22419021668581	0.0123607618026403	0.000681478399343171	-0.00219229954227295
"760a"	"76000000"	"Apalachicola,FL"	"atlantic"	29.82	-85.12	"USA"	1976	2016	2.57282229965158	1976	2016	2.39012419871795	0.384811659525641	0.53233470301064	0.192687101181264	0.871982304840016	0.102197765774799	0.0634980374769102	0.140897494072688	0.0300303865830851	0.000389869848991333	-0.00221789008602133
"295a"	"29500000"	"Stornoway"	"atlantic"	58.28	-6.43	"United Kingdom"	1976	2016	2.60810156096236	1976	2016	1.97551081730769	1.0371202862271	-0.419670587105038	-0.67297737075588	-0.166363803454195	0.211432885260984	0.143500728372953	0.279365042149015	0.0167031145297923	0.0012013087097537	-0.00416765422814042
"221a"	"22100000"	"Simon's Town"	"atlantic"	-34.18	18.43	"South Africa"	1959	1999	2.1604024808251	1959	1999	2.02442404006678	0.455855365370427	-0.112749809251197	-0.312362722700963	0.0868631041985685	0.0656241743772137	0.0464457162040342	0.0848026325503931	0.0103724436667797	9.57483276714995e-05	-0.000759304914749041
"772a"	"77200000"	"Port Isabel,TX"	"atlantic"	26.15	-97.35	"USA"	1977	2016	5.43608148648442	1977	2016	1.525	0.322964964914104	0.378445389292463	-0.0153217742682916	0.772212552853218	0.0662407993518914	0.0359726773725473	0.0965089213312356	0.040362941875989	0.000238492523522851	-0.00210599976249805
"701a"	"70100000"	"Port Nolloth"	"atlantic"	-29.25	16.87	"South Africa"	1958	1997	1.87427531933405	1958	1997	2.025	0.468497703128151	-0.341987320700885	-0.495588737756869	-0.188385903644902	0.090238650607987	0.0671260444811302	0.113351256734844	0.00614178009523553	0.00013905981735311	-0.000807937338279352
"245a"	"24500000"	"San Juan,PR"	"atlantic"	18.55	-66.12	"USA"	1977	2016	2.40887285928125	1977	2016	1.575	0.204317774619449	0.279442669391007	0.0169705564288545	0.541914782353159	0.0293534195742289	0.0189991321780149	0.0397077069704428	0.0179337104205554	2.79089982445843e-05	-0.000358729556502367
"255a"	"25500000"	"Charlotte Amalie"	"atlantic"	18.35	-64.95	"USA"	1978	2016	2.18239870816201	1978	2016	1.94868374868375	0.163049942659671	0.375270401484567	0.107636598754348	0.642904204214785	0.0253726679873826	0.0167960751443646	0.0339492608304006	0.0186460029137823	1.91484402744727e-05	-0.000299601540440934
"260a"	"26000000"	"Duck Pier,NC"	"atlantic"	36.18	-75.87	"USA"	1978	2016	4.65948134369185	1978	2016	2.28201123201123	0.520059148623343	-0.0756471112828444	-0.250934739061825	0.0996405164961359	0.136675540165319	0.0995914452105649	0.173759635120073	0.00799845940996718	0.000357996834745379	-0.0012004724326856
"823a"	"82300000"	"Ny-Alesund"	"atlantic"	78.93	11.95	"Norway"	1976	2014	-4.79231387850546	1976	2014	2.15380835380835	0.429238968444689	-0.212717208096902	-0.37797783459571	-0.0474565815980946	0.100501692589448	0.0737349745147012	0.127268410664195	0.0071095580990358	0.000186506540857187	-0.000914943460043545
"702a"	"70200000"	"Luderitz"	"atlantic"	-26.65	15.15	"South Africa"	1958	1995	1.18597198234504	1958	1995	1.81585488868074	0.405720344248136	-0.292761241626344	-0.463955765764907	-0.121566717487781	0.0731112245434306	0.0524110541480106	0.0938113949388506	0.00762928003735139	0.000111545398349994	-0.000778320262652202
